Account Length,International Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,International Mins,International Calls,CustServ Calls,Churn,Total Mins,Total Calls,Avg Day Call Duration,Avg Eve Call Duration,Avg Night Call Duration,Avg International Call Duration,Avg Call Duration,CustServ Calls Ratio,International Mins Ratio,International Calls Ratio,VMail Message Ratio,High CustServ Calls,High Total Mins,High Total Calls,Tenure Category Numeric,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,AreaCode_415,AreaCode_510
84,0,0,0.0,169.5,96,157.6,94.0,98.2,70,10.6,7.0,0,0,435.90000000000003,267,1.765625,1.676595744680851,1.4028571428571428,1.5142857142857142,1.6325842696629216,0.0,0.024317504014682263,0.026217228464419477,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
118,0,1,35.0,256.3,119,258.1,91.0,215.5,130,11.7,1.0,1,0,741.6000000000001,341,2.153781512605042,2.8362637362637364,1.6576923076923078,11.7,2.174780058651027,0.002932551319648094,0.01577669902912621,0.002932551319648094,0.6730769230769231,0,1,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
89,0,0,0.0,179.7,128,299.8,92.0,185.3,120,7.6,3.0,1,0,672.4,343,1.40390625,3.258695652173913,1.5441666666666667,2.533333333333333,1.9603498542274052,0.0029154518950437317,0.011302795954788817,0.008746355685131196,0.0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
93,0,0,0.0,266.0,120,130.1,84.0,165.8,63,13.1,6.0,3,0,575.0000000000001,273,2.216666666666667,1.5488095238095236,2.6317460317460317,2.183333333333333,2.1062271062271067,0.01098901098901099,0.022782608695652167,0.02197802197802198,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
85,0,0,0.0,96.7,97,193.8,95.0,171.7,88,9.7,3.0,2,0,471.9,283,0.9969072164948454,2.04,1.9511363636363634,3.233333333333333,1.6674911660777385,0.007067137809187279,0.02055520237338419,0.01060070671378092,0.0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
160,0,0,0.0,82.7,116,194.6,95.0,159.0,54,10.9,9.0,0,0,447.2,274,0.7129310344827586,2.048421052631579,2.9444444444444446,1.2111111111111112,1.6321167883211678,0.0,0.024373881932021467,0.032846715328467155,0.0,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28,0,0,0.0,168.2,87,161.7,92.0,192.4,112,10.1,3.0,3,0,532.4,294,1.9333333333333331,1.7576086956521737,1.717857142857143,3.3666666666666667,1.8108843537414965,0.01020408163265306,0.01897069872276484,0.01020408163265306,0.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
73,0,0,0.0,286.4,109,178.2,67.0,214.2,152,10.7,10.5,1,1,689.5,342,2.627522935779816,2.6597014925373132,1.4092105263157895,0.7642857142857142,2.0160818713450293,0.0029239766081871343,0.01551849166062364,0.04093567251461988,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
156,0,0,0.0,174.3,95,186.6,128.0,258.2,105,12.9,5.0,3,0,631.9999999999999,333,1.8347368421052632,1.4578125,2.459047619047619,2.58,1.8978978978978975,0.009009009009009009,0.020411392405063296,0.015015015015015015,0.0,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,1,0,0.0,190.6,100,161.7,104.0,189.9,136,13.0,6.0,1,0,555.1999999999999,346,1.906,1.5548076923076921,1.3963235294117649,2.1666666666666665,1.6046242774566473,0.002890173410404624,0.0234149855907781,0.017341040462427744,0.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
77,0,0,0.0,175.5,86,205.1,78.0,245.2,100,17.8,3.0,4,0,643.5999999999999,267,2.0406976744186047,2.6294871794871795,2.452,5.933333333333334,2.4104868913857675,0.0149812734082397,0.027656929770043512,0.011235955056179775,0.0,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
119,0,0,0.0,133.4,102,204.6,71.0,196.9,103,11.1,7.0,1,0,546.0,283,1.307843137254902,2.88169014084507,1.9116504854368932,1.5857142857142856,1.9293286219081272,0.0035335689045936395,0.02032967032967033,0.024734982332155476,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
91,0,1,27.0,204.6,96,136.0,93.0,210.5,82,6.6,2.0,3,0,557.7,273,2.13125,1.4623655913978495,2.567073170731707,3.3,2.042857142857143,0.01098901098901099,0.011834319526627217,0.007326007326007326,0.5192307692307693,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
102,0,0,0.0,242.2,88,233.2,89.0,188.5,121,6.2,6.0,3,0,670.1,304,2.752272727272727,2.6202247191011234,1.5578512396694215,1.0333333333333334,2.204276315789474,0.009868421052631578,0.009252350395463363,0.019736842105263157,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
86,0,1,33.0,253.1,112,210.1,94.0,95.0,98,11.9,4.0,3,0,570.1,308,2.2598214285714286,2.2351063829787234,0.9693877551020408,2.975,1.850974025974026,0.00974025974025974,0.02087353095948079,0.012987012987012988,0.6346153846153846,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
82,0,0,0.0,130.0,110,185.3,88.0,178.7,105,8.3,4.0,0,0,502.3,307,1.1818181818181819,2.1056818181818184,1.7019047619047618,2.075,1.636156351791531,0.0,0.016523989647620946,0.013029315960912053,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
89,0,0,0.0,105.9,151,189.6,142.0,170.9,67,12.7,7.0,0,0,479.09999999999997,367,0.7013245033112583,1.3352112676056338,2.5507462686567166,1.8142857142857143,1.3054495912806539,0.0,0.026508035900647046,0.01907356948228883,0.0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,0,0,0.0,194.2,98,193.8,95.0,192.0,123,9.3,7.0,3,0,589.3,323,1.9816326530612243,2.04,1.5609756097560976,1.3285714285714287,1.8244582043343651,0.009287925696594427,0.015781435601561176,0.021671826625386997,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
134,0,0,0.0,183.8,111,123.5,92.0,160.7,105,6.1,2.0,1,0,474.1,310,1.655855855855856,1.3423913043478262,1.5304761904761903,3.05,1.5293548387096776,0.0032258064516129032,0.012866483864163678,0.0064516129032258064,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,0,0,0.0,196.5,82,190.0,89.0,163.2,99,10.8,2.0,2,0,560.5,272,2.3963414634146343,2.134831460674157,1.6484848484848484,5.4,2.0606617647058822,0.007352941176470588,0.019268510258697594,0.007352941176470588,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
87,0,0,0.0,184.5,81,172.0,103.0,183.4,96,13.7,3.0,3,0,553.6,283,2.2777777777777777,1.6699029126213591,1.9104166666666667,4.566666666666666,1.9561837455830389,0.01060070671378092,0.02474710982658959,0.01060070671378092,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
64,0,0,0.0,261.9,113,148.1,99.0,145.2,74,13.8,4.0,0,0,569.0,290,2.3176991150442476,1.495959595959596,1.962162162162162,3.45,1.9620689655172414,0.0,0.024253075571177507,0.013793103448275862,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,0,0,0.0,202.4,118,260.2,67.0,177.4,112,9.2,5.0,3,0,649.2,302,1.7152542372881356,3.8835820895522386,1.5839285714285716,1.8399999999999999,2.1496688741721854,0.009933774834437087,0.01417128773875539,0.016556291390728478,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
165,0,1,39.0,167.4,113,172.7,94.0,192.6,113,9.5,4.0,3,0,542.2,324,1.4814159292035398,1.8372340425531914,1.7044247787610618,2.375,1.673456790123457,0.009259259259259259,0.01752120988565105,0.012345679012345678,0.75,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
153,0,1,22.0,167.7,104,246.8,91.0,203.9,117,7.5,10.5,1,0,625.9,323,1.6124999999999998,2.7120879120879122,1.7427350427350428,0.6818181818181818,1.9377708978328172,0.0030959752321981426,0.011982744847419716,0.034055727554179564,0.4230769230769231,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
41,0,1,30.0,191.7,109,193.0,86.0,149.4,93,11.1,4.0,1,0,545.2,292,1.7587155963302752,2.244186046511628,1.6064516129032258,2.775,1.867123287671233,0.003424657534246575,0.020359501100513572,0.0136986301369863,0.5769230769230769,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
108,0,0,0.0,240.2,78,230.3,109.0,217.0,83,5.2,1.0,2,0,692.7,271,3.079487179487179,2.112844036697248,2.6144578313253013,5.2,2.556088560885609,0.007380073800738007,0.007506857225350079,0.0036900369003690036,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
104,0,1,26.0,189.1,112,178.2,97.0,199.3,104,11.1,4.0,1,0,577.6999999999999,317,1.688392857142857,1.8371134020618556,1.916346153846154,2.775,1.8223974763406938,0.0031545741324921135,0.019214124978362473,0.012618296529968454,0.5,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
115,0,0,0.0,127.7,67,182.9,90.0,172.9,92,10.6,7.0,1,0,494.1,256,1.9059701492537313,2.0322222222222224,1.8793478260869565,1.5142857142857142,1.930078125,0.00390625,0.021453147136207242,0.02734375,0.0,0,0,0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,0,0,0.0,205.2,106,99.5,122.0,189.5,75,13.4,3.0,1,0,507.59999999999997,306,1.9358490566037734,0.8155737704918032,2.526666666666667,4.466666666666667,1.6588235294117646,0.0032679738562091504,0.026398739164696615,0.00980392156862745,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
159,0,1,23.0,153.6,93,216.9,88.0,161.3,91,12.6,3.0,2,0,544.4,275,1.6516129032258065,2.4647727272727273,1.7725274725274727,4.2,1.9796363636363636,0.007272727272727273,0.023144746509919177,0.01090909090909091,0.4423076923076923,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
119,0,0,0.0,154.5,129,193.6,87.0,180.9,145,13.4,3.0,2,0,542.4,364,1.197674418604651,2.225287356321839,1.2475862068965518,4.466666666666667,1.4901098901098901,0.005494505494505495,0.024705014749262538,0.008241758241758242,0.0,0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
69,0,0,0.0,153.7,109,194.0,105.0,256.1,114,14.1,6.0,1,0,617.9,334,1.4100917431192659,1.8476190476190477,2.2464912280701754,2.35,1.8499999999999999,0.0029940119760479044,0.022819226412040785,0.017964071856287425,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
87,1,1,36.0,171.2,138,185.8,102.0,227.6,97,10.8,3.0,1,0,595.4,340,1.2405797101449274,1.8215686274509806,2.3463917525773197,3.6,1.7511764705882353,0.0029411764705882353,0.018139066174000674,0.008823529411764706,0.6923076923076923,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,0,0,0.0,328.1,106,151.7,89.0,303.5,114,8.7,3.0,1,1,792.0,312,3.095283018867925,1.7044943820224718,2.662280701754386,2.9,2.5384615384615383,0.003205128205128205,0.010984848484848484,0.009615384615384616,0.0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
154,1,0,0.0,145.9,69,208.2,141.0,180.9,106,14.4,10.0,0,1,549.4,326,2.1144927536231886,1.476595744680851,1.7066037735849058,1.44,1.685276073619632,0.0,0.026210411357844923,0.03067484662576687,0.0,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
57,0,1,37.0,201.2,76,280.1,122.0,154.2,110,11.8,1.0,1,0,647.3,309,2.6473684210526316,2.2959016393442626,1.4018181818181816,11.8,2.0948220064724916,0.003236245954692557,0.018229568978835164,0.003236245954692557,0.7115384615384616,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
130,0,0,0.0,139.1,72,246.0,112.0,207.2,121,11.4,9.0,5,0,603.6999999999999,314,1.9319444444444445,2.1964285714285716,1.7123966942148758,1.2666666666666666,1.9226114649681527,0.01592356687898089,0.01888355143283088,0.028662420382165606,0.0,1,0,0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
151,0,0,0.0,118.9,128,278.3,65.0,194.8,61,13.2,10.0,2,0,605.2,264,0.92890625,4.281538461538462,3.19344262295082,1.3199999999999998,2.2924242424242425,0.007575757575757576,0.02181097157964309,0.03787878787878788,0.0,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
162,0,0,0.0,217.6,87,279.0,71.0,250.7,65,10.4,4.0,2,1,757.6999999999999,227,2.5011494252873563,3.9295774647887325,3.856923076923077,2.6,3.337885462555066,0.00881057268722467,0.013725748977167745,0.01762114537444934,0.0,0,1,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,0,0,0.0,145.0,133,209.1,92.0,328.5,112,14.6,2.0,1,0,697.2,339,1.0902255639097744,2.2728260869565218,2.9330357142857144,7.3,2.056637168141593,0.0029498525073746312,0.020940906483075155,0.0058997050147492625,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
81,0,0,0.0,203.5,89,289.6,69.0,212.9,71,8.7,3.0,3,0,714.7,232,2.2865168539325844,4.197101449275363,2.998591549295775,2.9,3.080603448275862,0.01293103448275862,0.012172939694976912,0.01293103448275862,0.0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
132,0,0,0.0,240.1,115,180.4,91.0,133.4,122,8.0,6.0,3,0,561.9,334,2.0878260869565217,1.9824175824175825,1.0934426229508196,1.3333333333333333,1.6823353293413172,0.008982035928143712,0.01423740879159993,0.017964071856287425,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
86,0,0,0.0,83.8,121,240.2,96.0,158.6,108,6.7,8.0,1,0,489.3,333,0.6925619834710743,2.502083333333333,1.4685185185185186,0.8375,1.4693693693693695,0.003003003003003003,0.013693030860412835,0.024024024024024024,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136,0,0,0.0,269.8,106,228.8,101.0,257.5,106,10.1,8.0,1,1,766.2,321,2.5452830188679245,2.2653465346534656,2.4292452830188678,1.2625,2.3869158878504675,0.003115264797507788,0.01318193683111459,0.024922118380062305,0.0,0,1,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
121,0,1,21.0,126.3,84,209.6,102.0,192.5,129,10.6,2.0,1,0,539.0,317,1.5035714285714286,2.0549019607843135,1.4922480620155039,5.3,1.7003154574132493,0.0031545741324921135,0.019666048237476808,0.006309148264984227,0.40384615384615385,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
105,0,1,15.0,88.1,125,175.9,142.0,269.9,85,9.7,1.0,2,0,543.6,353,0.7048,1.2387323943661972,3.1752941176470584,9.7,1.539943342776204,0.0056657223796034,0.017844002943340688,0.0028328611898017,0.28846153846153844,0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
105,0,1,34.0,218.5,61,196.7,74.0,151.1,103,9.9,4.0,2,0,576.1999999999999,242,3.581967213114754,2.658108108108108,1.4669902912621358,2.475,2.3809917355371897,0.008264462809917356,0.017181534189517532,0.01652892561983471,0.6538461538461539,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
51,0,1,26.0,236.8,61,263.4,97.0,181.1,91,11.2,8.0,1,0,692.5,257,3.8819672131147542,2.715463917525773,1.9901098901098901,1.4,2.6945525291828796,0.0038910505836575876,0.016173285198555955,0.0311284046692607,0.5,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
64,0,0,0.0,124.1,117,192.8,108.0,162.9,84,6.4,5.0,3,0,486.19999999999993,314,1.0606837606837607,1.7851851851851852,1.9392857142857143,1.28,1.5484076433121017,0.009554140127388535,0.013163307280954342,0.01592356687898089,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,1,1,30.0,184.2,132,167.5,109.0,212.8,114,10.0,10.0,0,0,574.5,365,1.3954545454545453,1.536697247706422,1.8666666666666667,1.0,1.573972602739726,0.0,0.017406440382941687,0.0273972602739726,0.5769230769230769,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
56,0,0,0.0,222.7,133,277.0,89.0,101.8,94,13.6,4.0,4,0,615.1,320,1.6744360902255637,3.1123595505617976,1.0829787234042554,3.4,1.9221875000000002,0.0125,0.022110225979515525,0.0125,0.0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
120,0,0,0.0,149.2,98,193.6,88.0,248.9,119,11.1,5.0,1,0,602.8,310,1.5224489795918366,2.1999999999999997,2.0915966386554623,2.2199999999999998,1.944516129032258,0.0032258064516129032,0.018414067684140677,0.016129032258064516,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
103,0,0,0.0,206.5,125,180.2,113.0,220.6,95,12.2,4.0,3,0,619.5,337,1.652,1.5946902654867257,2.3221052631578947,3.05,1.8382789317507418,0.008902077151335312,0.019693301049233253,0.011869436201780416,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
164,0,1,27.0,159.7,102,168.8,113.0,244.1,127,9.6,9.0,3,0,582.2,351,1.565686274509804,1.4938053097345134,1.9220472440944882,1.0666666666666667,1.6586894586894587,0.008547008547008548,0.016489178976296804,0.02564102564102564,0.5192307692307693,0,0,1,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
116,0,1,27.0,204.7,118,209.4,91.0,212.9,67,7.0,2.0,2,0,634.0,278,1.7347457627118643,2.3010989010989014,3.1776119402985077,3.5,2.2805755395683454,0.007194244604316547,0.011041009463722398,0.007194244604316547,0.5192307692307693,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
121,0,0,0.0,213.2,79,120.7,116.0,244.4,102,7.5,4.0,1,0,585.8,301,2.6987341772151896,1.0405172413793105,2.396078431372549,1.875,1.9461794019933554,0.0033222591362126247,0.012803004438374873,0.013289036544850499,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,1,0,0.0,269.6,121,171.7,91.0,219.0,98,8.2,6.0,1,0,668.5,316,2.2280991735537192,1.8868131868131868,2.2346938775510203,1.3666666666666665,2.115506329113924,0.0031645569620253164,0.012266267763649962,0.0189873417721519,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
